Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"6.74945","42.95072","162.02000"
"6.75045","42.94748","162.04000"
"6.75154","42.96506","162.06000"
"6.75256","42.99237","162.08000"
"6.75339","43.01058","162.10000"
"6.75393","43.00690","162.12000"
"6.75454","42.98259","162.14000"
"6.75543","42.96379","162.16000"
"6.75635","42.96821","162.18000"
"6.75722","42.98327","162.20000"
"6.75808","42.99692","162.22000"
"6.75873","43.00298","162.24000"
"6.75939","42.99496","162.26000"
"6.76030","42.98741","162.28000"
"6.76140","42.99914","162.30000"
"6.76246","43.02679","162.32000"
"6.76338","43.05215","162.34000"
"6.76399","43.05941","162.36000"
"6.76455","43.04120","162.38000"
"6.76536","43.01843","162.40000"
"6.76630","43.01552","162.42000"
"6.76718","43.02931","162.44000"
"6.76809","43.04438","162.46000"
"6.76879","43.05486","162.48000"
"6.76942","43.05089","162.50000"
"6.77023","43.04022","162.52000"
"6.77130","43.04387","162.54000"
"6.77238","43.06796","162.56000"
"6.77338","43.09550","162.58000"
"6.77409","43.10995","162.60000"
"6.77462","43.09864","162.62000"
"6.77537","43.07420","162.64000"
"6.77630","43.06507","162.66000"
"6.77718","43.07571","162.68000"
"6.77805","43.08923","162.70000"
"6.77881","43.09947","162.72000"
"6.77942","43.09760","162.74000"
"6.78019","43.08669","162.76000"
"6.78123","43.08690","162.78000"
"6.78234","43.10958","162.80000"
"6.78339","43.14044","162.82000"
"6.78418","43.16054","162.84000"
"6.78469","43.15400","162.86000"
"6.78535","43.12734","162.88000"
"6.78626","43.11030","162.90000"
"6.78712","43.11582","162.92000"
"6.78799","43.12844","162.94000"
"6.78883","43.14039","162.96000"
"6.78949","43.14554","162.98000"
"6.79022","43.13944","163.00000"
"6.79122","43.13752","163.02000"
"6.79232","43.15534","163.04000"
"6.79335","43.18254","163.06000"
"6.79423","43.20286","163.08000"
"6.79481","43.20337","163.10000"
"6.79544","43.18216","163.12000"
"6.79629","43.16312","163.14000"
"6.79715","43.16357","163.16000"
"6.79796","43.17292","163.18000"
"6.79885","43.18220","163.20000"
"6.79955","43.19009","163.22000"
"6.80024","43.18754","163.24000"
"6.80119","43.18405","163.26000"
"6.80230","43.19790","163.28000"
"6.80335","43.22513","163.30000"
"6.80427","43.24797","163.32000"
"6.80490","43.25307","163.34000"
"6.80544","43.23439","163.36000"
"6.80622","43.20989","163.38000"
"6.80714","43.20527","163.40000"
"6.80798","43.21701","163.42000"
"6.80888","43.23046","163.44000"
"6.80964","43.24200","163.46000"
"6.81029","43.24201","163.48000"
"6.81114","43.23491","163.50000"
"6.81223","43.24095","163.52000"
"6.81328","43.26569","163.54000"
"6.81422","43.29060","163.56000"
"6.81492","43.30026","163.58000"
"6.81542","43.28675","163.60000"
"6.81611","43.26032","163.62000"
"6.81704","43.24825","163.64000"
"6.81794","43.25946","163.66000"
"6.81884","43.27677","163.68000"
"6.81966","43.29133","163.70000"
"6.82030","43.29470","163.72000"
"6.82105","43.28604","163.74000"
"6.82208","43.28515","163.76000"
"6.82316","43.30521","163.78000"
"6.82415","43.33172","163.80000"
"6.82496","43.34814","163.82000"
"6.82552","43.34415","163.84000"
"6.82616","43.32221","163.86000"
"6.82706","43.30592","163.88000"
"6.82797","43.31146","163.90000"
"6.82885","43.32596","163.92000"
"6.82972","43.33898","163.94000"
"6.83037","43.34482","163.96000"
"6.83107","43.33739","163.98000"
"6.83203","43.33216","164.00000"
"6.83312","43.34670","164.02000"
"6.83415","43.37336","164.04000"
"6.83505","43.39549","164.06000"
"6.83565","43.39904","164.08000"
"6.83622","43.37875","164.10000"
"6.83704","43.35598","164.12000"
"6.83797","43.35410","164.14000"
"6.83884","43.36715","164.16000"
"6.83973","43.38207","164.18000"
"6.84041","43.39184","164.20000"
"6.84106","43.38656","164.22000"
"6.84192","43.37737","164.24000"
"6.84301","43.38505","164.26000"
"6.84411","43.41188","164.28000"
"6.84512","43.44128","164.30000"
"6.84577","43.45493","164.32000"
"6.84631","43.43910","164.34000"
"6.84708","43.41252","164.36000"
"6.84801","43.40434","164.38000"
"6.84887","43.41502","164.40000"
"6.84975","43.42806","164.42000"
"6.85050","43.43826","164.44000"
"6.85114","43.43681","164.46000"
"6.85194","43.42804","164.48000"
"6.85298","43.43086","164.50000"
"6.85406","43.45309","164.52000"
"6.85506","43.48046","164.54000"
"6.85580","43.49661","164.56000"
"6.85631","43.48752","164.58000"
"6.85697","43.46150","164.60000"
"6.85789","43.44688","164.62000"
"6.85878","43.45554","164.64000"
"6.85967","43.47164","164.66000"
"6.86049","43.48590","164.68000"
"6.86112","43.49009","164.70000"
"6.86185","43.48191","164.72000"
"6.86286","43.47902","164.74000"
"6.86397","43.49789","164.76000"
"6.86504","43.52827","164.78000"
"6.86588","43.55090","164.80000"
"6.86642","43.54956","164.82000"
"6.86703","43.52484","164.84000"
"6.86789","43.50442","164.86000"
"6.86877","43.50577","164.88000"
"6.86962","43.51743","164.90000"
"6.87049","43.52952","164.92000"
"6.87116","43.53692","164.94000"
"6.87186","43.53214","164.96000"
"6.87284","43.52884","164.98000"
"6.87397","43.54519","165.00000"
"6.87505","43.57519","165.02000"
"6.87594","43.59997","165.04000"
"6.87650","43.60204","165.06000"
"6.87706","43.57785","165.08000"
"6.87789","43.55298","165.10000"
"6.87884","43.55142","165.12000"
"6.87972","43.56677","165.14000"
"6.88060","43.58238","165.16000"
"6.88127","43.59049","165.18000"
"6.88193","43.58389","165.20000"
"6.88283","43.57527","165.22000"
"6.88395","43.58556","165.24000"
"6.88504","43.61413","165.26000"
"6.88595","43.64061","165.28000"
"6.88655","43.64698","165.30000"
"6.88707","43.62624","165.32000"
"6.88784","43.59940","165.34000"
"6.88879","43.59374","165.36000"
"6.88967","43.60783","165.38000"
"6.89057","43.62471","165.40000"
"6.89130","43.63624","165.42000"
"6.89195","43.63463","165.44000"
"6.89279","43.62605","165.46000"
"6.89387","43.63153","165.48000"
"6.89490","43.65521","165.50000"
"6.89588","43.68005","165.52000"
"6.89660","43.69296","165.54000"
"6.89713","43.68314","165.56000"
"6.89785","43.65933","165.58000"
"6.89878","43.64955","165.60000"
"6.89966","43.66020","165.62000"
"6.90056","43.67493","165.64000"
"6.90136","43.68759","165.66000"
"6.90198","43.68971","165.68000"
"6.90272","43.67964","165.70000"
"6.90372","43.67672","165.72000"
"6.90480","43.69448","165.74000"
"6.90583","43.72257","165.76000"
"6.90667","43.74328","165.78000"
"6.90721","43.74157","165.80000"
"6.90784","43.71865","165.82000"
"6.90873","43.70171","165.84000"
"6.90962","43.70671","165.86000"
"6.91048","43.72030","165.88000"
"6.91134","43.73298","165.90000"
"6.91198","43.73851","165.92000"
"6.91266","43.73020","165.94000"
"6.91362","43.72446","165.96000"
"6.91473","43.74002","165.98000"
"6.91578","43.76916","166.00000"
"6.91668","43.79312","166.02000"
"6.91727","43.79665","166.04000"
"6.91787","43.77610","166.06000"
"6.91873","43.75526","166.08000"
"6.91965","43.75588","166.10000"
"6.92052","43.76963","166.12000"
"6.92138","43.78281","166.14000"
"6.92203","43.78905","166.16000"
"6.92271","43.78122","166.18000"
"6.92365","43.77405","166.20000"
"6.92477","43.78827","166.22000"
"6.92583","43.81784","166.24000"
"6.92676","43.84264","166.26000"
"6.92736","43.84802","166.28000"
"6.92792","43.82787","166.30000"
"6.92874","43.80418","166.32000"
"6.92968","43.80193","166.34000"
"6.93053","43.81506","166.36000"
"6.93140","43.82821","166.38000"
"6.93212","43.83711","166.40000"
"6.93277","43.83384","166.42000"
"6.93362","43.82569","166.44000"
"6.93471","43.83295","166.46000"
"6.93581","43.85852","166.48000"
"6.93680","43.88699","166.50000"
"6.93747","43.90012","166.52000"
"6.93799","43.88481","166.54000"
"6.93872","43.85768","166.56000"
"6.93963","43.84716","166.58000"
"6.94048","43.85593","166.60000"
"6.94136","43.86894","166.62000"
"6.94214","43.88076","166.64000"
"6.94278","43.88240","166.66000"
"6.94358","43.87519","166.68000"
"6.94464","43.87873","166.70000"
"6.94571","43.90205","166.72000"
"6.94671","43.92961","166.74000"
"6.94743","43.94519","166.76000"
"6.94793","43.93531","166.78000"
"6.94860","43.90823","166.80000"
"6.94953","43.89374","166.82000"
"6.95044","43.90349","166.84000"
"6.95135","43.92113","166.86000"
"6.95217","43.93716","166.88000"
"6.95281","43.94132","166.90000"
"6.95355","43.93223","166.92000"
"6.95458","43.92970","166.94000"
"6.95566","43.94883","166.96000"
"6.95665","43.97588","166.98000"
"6.95747","43.99355","167.00000"
"6.95803","43.99048","167.02000"
"6.95866","43.96784","167.04000"
"6.95955","43.95050","167.06000"
"6.96049","43.95587","167.08000"
"6.96138","43.97173","167.10000"
"6.96223","43.98571","167.12000"
"6.96287","43.99075","167.14000"
"6.96355","43.98142","167.16000"
"6.96452","43.97509","167.18000"
"6.96565","43.99096","167.20000"
"6.96669","44.02078","167.22000"
"6.96755","44.04364","167.24000"
"6.96812","44.04422","167.26000"
"6.96869","44.02125","167.28000"
"6.96955","43.99911","167.30000"
"6.97050","44.00079","167.32000"
"6.97138","44.01671","167.34000"
"6.97227","44.03199","167.36000"
"6.97295","44.04093","167.38000"
"6.97359","44.03445","167.40000"
"6.97446","44.02454","167.42000"
"6.97555","44.03294","167.44000"
"6.97662","44.05953","167.46000"
"6.97759","44.08665","167.48000"
"6.97825","44.09825","167.50000"
"6.97879","44.08352","167.52000"
"6.97957","44.05891","167.54000"
"6.98051","44.05220","167.56000"
"6.98139","44.06379","167.58000"
"6.98230","44.07852","167.60000"
"6.98304","44.09060","167.62000"
"6.98364","44.08778","167.64000"
"6.98442","44.07557","167.66000"
"6.98548","44.07656","167.68000"
"6.98656","44.09971","167.70000"
"6.98754","44.12827","167.72000"
"6.98829","44.14493","167.74000"
"6.98881","44.13658","167.76000"
"6.98951","44.11178","167.78000"
"6.99045","44.09951","167.80000"
"6.99136","44.10977","167.82000"
"6.99223","44.12595","167.84000"
"6.99302","44.13812","167.86000"
"6.99361","44.13784","167.88000"
"6.99433","44.12577","167.90000"
"6.99532","44.12153","167.92000"
"6.99643","44.14047","167.94000"
"6.99749","44.17146","167.96000"
"6.99834","44.19516","167.98000"
"6.99887","44.19511","168.00000"
"6.99947","44.17119","168.02000"
"7.00034","44.15126","168.04000"
"7.00124","44.15439","168.06000"
"7.00209","44.16850","168.08000"
"7.00299","44.18198","168.10000"
"7.00368","44.19099","168.12000"
"7.00439","44.18765","168.14000"
"7.00535","44.18410","168.16000"
"7.00646","44.19837","168.18000"
"7.00751","44.22497","168.20000"
"7.00843","44.24705","168.22000"
"7.00902","44.25052","168.24000"
"7.00959","44.22975","168.26000"
"7.01041","44.20643","168.28000"
"7.01132","44.20375","168.30000"
"7.01215","44.21561","168.32000"
"7.01304","44.22768","168.34000"
"7.01375","44.23693","168.36000"
"7.01441","44.23402","168.38000"
"7.01530","44.22712","168.40000"
"7.01642","44.23722","168.42000"
"7.01750","44.26497","168.44000"
"7.01845","44.29183","168.46000"
"7.01911","44.30181","168.48000"
"7.01961","44.28481","168.50000"
"7.02035","44.25731","168.52000"
"7.02129","44.24813","168.54000"
"7.02215","44.26011","168.56000"
"7.02305","44.27545","168.58000"
"7.02383","44.28823","168.60000"
"7.02448","44.28958","168.62000"
"7.02528","44.28131","168.64000"
"7.02636","44.28426","168.66000"
"7.02743","44.30769","168.68000"
"7.02840","44.33454","168.70000"
"7.02915","44.34841","168.72000"
"7.02966","44.33897","168.74000"
"7.03031","44.31318","168.76000"
"7.03123","44.29815","168.78000"
"7.03214","44.30729","168.80000"
"7.03304","44.32454","168.82000"
"7.03387","44.33946","168.84000"
"7.03449","44.34338","168.86000"
"7.03520","44.33352","168.88000"
"7.03619","44.32894","168.90000"
"7.03729","44.34664","168.92000"
"7.03831","44.37534","168.94000"
"7.03917","44.39675","168.96000"
"7.03976","44.39834","168.98000"
"7.04035","44.37804","169.00000"
"7.04121","44.35834","169.02000"
"7.04213","44.35977","169.04000"
"7.04301","44.37364","169.06000"
"7.04390","44.38783","169.08000"
"7.04456","44.39641","169.10000"
"7.04521","44.38984","169.12000"
"7.04612","44.38163","169.14000"
"7.04721","44.39265","169.16000"
"7.04826","44.42001","169.18000"
"7.04921","44.44582","169.20000"
"7.04986","44.45511","169.22000"
"7.05041","44.43877","169.24000"
"7.05120","44.41398","169.26000"
"7.05212","44.40815","169.28000"
"7.05298","44.41970","169.30000"
"7.05388","44.43382","169.32000"
"7.05459","44.44415","169.34000"
"7.05521","44.44074","169.36000"
"7.05604","44.43103","169.38000"
"7.05713","44.43655","169.40000"
"7.05823","44.46245","169.42000"
"7.05926","44.49272","169.44000"
"7.05995","44.50902","169.46000"
"7.06046","44.49602","169.48000"
"7.06118","44.46865","169.50000"
"7.06212","44.45681","169.52000"
"7.06299","44.46684","169.54000"
"7.06388","44.48182","169.56000"
"7.06468","44.49412","169.58000"
"7.06532","44.49594","169.60000"
"7.06608","44.48750","169.62000"
"7.06711","44.48735","169.64000"
"7.06823","44.50837","169.66000"
"7.06929","44.53897","169.68000"
"7.07007","44.55965","169.70000"
"7.07057","44.55295","169.72000"
"7.07120","44.52516","169.74000"
"7.07208","44.50566","169.76000"
"7.07299","44.51057","169.78000"
"7.07387","44.52634","169.80000"
"7.07471","44.54115","169.82000"
"7.07535","44.54668","169.84000"
"7.07605","44.53880","169.86000"
"7.07702","44.53449","169.88000"
"7.07814","44.55174","169.90000"
"7.07923","44.58216","169.92000"
"7.08011","44.60728","169.94000"
"7.08065","44.60945","169.96000"
"7.08123","44.58578","169.98000"
"7.08207","44.56265","170.00000"
"7.08298","44.56207","170.02000"
"7.08383","44.57498","170.04000"
"7.08470","44.58836","170.06000"
"7.08537","44.59615","170.08000"
"7.08603","44.59089","170.10000"
"7.08694","44.58430","170.12000"
"7.08806","44.59664","170.14000"
"7.08915","44.62643","170.16000"
"7.09009","44.65399","170.18000"
"7.09070","44.66228","170.20000"
"7.09122","44.64337","170.22000"
"7.09199","44.61702","170.24000"
"7.09293","44.61063","170.26000"
"7.09380","44.62409","170.28000"
"7.09470","44.63982","170.30000"
"7.09544","44.65142","170.32000"
"7.09611","44.65034","170.34000"
"7.09697","44.64351","170.36000"
"7.09808","44.65110","170.38000"
"7.09916","44.67714","170.40000"
"7.10011","44.70388","170.42000"
"7.10076","44.71370","170.44000"
"7.10125","44.69652","170.46000"
"7.10197","44.66811","170.48000"
"7.10290","44.65762","170.50000"
"7.10380","44.66953","170.52000"
"7.10471","44.68653","170.54000"
"7.10549","44.70042","170.56000"
"7.10613","44.70175","170.58000"
"7.10693","44.69382","170.60000"
"7.10798","44.69583","170.62000"
"7.10903","44.71763","170.64000"
"7.11002","44.74392","170.66000"
"7.11081","44.76050","170.68000"
"7.11134","44.75500","170.70000"
"7.11202","44.73143","170.72000"
"7.11294","44.71770","170.74000"
"7.11383","44.72574","170.76000"
"7.11473","44.74027","170.78000"
"7.11557","44.75400","170.80000"
"7.11620","44.75798","170.82000"
"7.11690","44.74810","170.84000"
"7.11786","44.74263","170.86000"
"7.11894","44.75806","170.88000"
"7.11997","44.78548","170.90000"
"7.12084","44.80795","170.92000"
"7.12142","44.81116","170.94000"
"7.12204","44.79173","170.96000"
"7.12292","44.77362","170.98000"
"7.12383","44.77686","171.00000"
"7.12470","44.79070","171.02000"
"7.12555","44.80374","171.04000"
"7.12617","44.80898","171.06000"
"7.12682","44.79936","171.08000"
"7.12774","44.79067","171.10000"
"7.12885","44.80429","171.12000"
"7.12992","44.83504","171.14000"
"7.13086","44.86263","171.16000"
"7.13149","44.87158","171.18000"
"7.13207","44.85471","171.20000"
"7.13289","44.83271","171.22000"
"7.13383","44.82989","171.24000"
"7.13470","44.84236","171.26000"
"7.13558","44.85562","171.28000"
"7.13625","44.86349","171.30000"
"7.13689","44.85721","171.32000"
"7.13777","44.84778","171.34000"
"7.13886","44.85692","171.36000"
"7.13993","44.88430","171.38000"
"7.14092","44.91143","171.40000"
"7.14158","44.92303","171.42000"
"7.14213","44.90830","171.44000"
"7.14289","44.88380","171.46000"
"7.14381","44.87631","171.48000"
"7.14465","44.88621","171.50000"
"7.14552","44.89780","171.52000"
"7.14627","44.90708","171.54000"
"7.14689","44.90613","171.56000"
"7.14768","44.89759","171.58000"
"7.14876","44.90093","171.60000"
"7.14989","44.92639","171.62000"
"7.15097","44.96005","171.64000"
"7.15172","44.98184","171.66000"
"7.15222","44.97307","171.68000"
"7.15290","44.94445","171.70000"
"7.15377","44.92718","171.72000"
"7.15461","44.93086","171.74000"
"7.15551","44.94313","171.76000"
"7.15635","44.95795","171.78000"
"7.15701","44.96456","171.80000"
"7.15780","44.95953","171.82000"
"7.15886","44.96189","171.84000"
"7.15993","44.98280","171.86000"
"7.16094","45.00855","171.88000"
"7.16169","45.02407","171.90000"
"7.16218","45.01553","171.92000"
"7.16281","44.98833","171.94000"
"7.16369","44.97062","171.96000"
"7.16461","44.97749","171.98000"
"7.16549","44.99445","172.00000"
"7.16635","45.01056","172.02000"
"7.16701","45.01787","172.04000"
"7.16774","45.01204","172.06000"
"7.16874","45.00983","172.08000"
"7.16984","45.02745","172.10000"
"7.17085","45.05524","172.12000"
"7.17169","45.07533","172.14000"
"7.17226","45.07489","172.16000"
"7.17285","45.05260","172.18000"
"7.17370","45.03205","172.20000"
"7.17463","45.03393","172.22000"
"7.17552","45.04942","172.24000"
"7.17641","45.06495","172.26000"
"7.17706","45.07338","172.28000"
"7.17772","45.06637","172.30000"
"7.17864","45.05806","172.32000"
"7.17975","45.07009","172.34000"
"7.18080","45.09893","172.36000"
"7.18172","45.12446","172.38000"
"7.18234","45.13166","172.40000"
"7.18289","45.11368","172.42000"
"7.18370","45.09029","172.44000"
"7.18464","45.08698","172.46000"
"7.18551","45.09965","172.48000"
"7.18642","45.11367","172.50000"
"7.18713","45.12357","172.52000"
"7.18775","45.11982","172.54000"
"7.18857","45.10907","172.56000"
"7.18964","45.11348","172.58000"
"7.19073","45.13913","172.60000"
"7.19173","45.16908","172.62000"
"7.19245","45.18546","172.64000"
"7.19297","45.17512","172.66000"
"7.19368","45.14942","172.68000"
"7.19462","45.13759","172.70000"
"7.19550","45.14705","172.72000"
"7.19642","45.16256","172.74000"
"7.19720","45.17659","172.76000"
"7.19780","45.17714","172.78000"
"7.19854","45.16540","172.80000"
"7.19956","45.16286","172.82000"
"7.20067","45.18350","172.84000"
"7.20172","45.21427","172.86000"
"7.20253","45.23666","172.88000"
"7.20307","45.23401","172.90000"
"7.20374","45.20996","172.92000"
"7.20465","45.19386","172.94000"
"7.20554","45.19979","172.96000"
"7.20641","45.21296","172.98000"
"7.20723","45.22486","173.00000"
"7.20784","45.22764","173.02000"
"7.20853","45.21746","173.04000"
"7.20949","45.21220","173.06000"
"7.21061","45.22926","173.08000"
"7.21168","45.26038","173.10000"
"7.21255","45.28650","173.12000"
"7.21310","45.28976","173.14000"
"7.21368","45.26688","173.16000"
"7.21452","45.24482","173.18000"
"7.21542","45.24540","173.20000"
"7.21626","45.25776","173.22000"
"7.21715","45.27048","173.24000"
"7.21786","45.28073","173.26000"
"7.21855","45.27923","173.28000"
"7.21947","45.27489","173.30000"
"7.22058","45.28762","173.32000"
"7.22162","45.31451","173.34000"
"7.22256","45.33826","173.36000"
"7.22321","45.34605","173.38000"
"7.22376","45.32970","173.40000"
"7.22454","45.30592","173.42000"
"7.22545","45.29962","173.44000"
"7.22628","45.30936","173.46000"
"7.22718","45.32112","173.48000"
"7.22795","45.33232","173.50000"
"7.22861","45.33323","173.52000"
"7.22948","45.32749","173.54000"
"7.23058","45.33557","173.56000"
"7.23163","45.36093","173.58000"
"7.23258","45.38573","173.60000"
"7.23326","45.39514","173.62000"
"7.23375","45.38096","173.64000"
"7.23444","45.35365","173.66000"
"7.23539","45.34145","173.68000"
"7.23629","45.35358","173.70000"
"7.23719","45.37144","173.72000"
"7.23803","45.38709","173.74000"
"7.23868","45.39271","173.76000"
"7.23946","45.38573","173.78000"
"7.24051","45.38627","173.80000"
"7.24159","45.40701","173.82000"
"7.24257","45.43321","173.84000"
"7.24336","45.44888","173.86000"
"7.24389","45.44284","173.88000"
"7.24451","45.41778","173.90000"
"7.24541","45.40042","173.92000"
"7.24632","45.40661","173.94000"
"7.24723","45.42321","173.96000"
"7.24810","45.43929","173.98000"
"7.24874","45.44584","174.00000"
"7.24943","45.43723","174.02000"
"7.25040","45.43113","174.04000"
"7.25149","45.44654","174.06000"
"7.25251","45.47477","174.08000"
"7.25339","45.49726","174.10000"
"7.25398","45.50075","174.12000"
"7.25456","45.48122","174.14000"
"7.25538","45.45981","174.16000"
"7.25630","45.45937","174.18000"
"7.25716","45.47306","174.20000"
"7.25807","45.48723","174.22000"
"7.25876","45.49724","174.24000"
"7.25940","45.49366","174.26000"
"7.26028","45.48562","174.28000"
"7.26136","45.49420","174.30000"
"7.26242","45.52024","174.32000"
"7.26338","45.54621","174.34000"
"7.26406","45.55793","174.36000"
"7.26459","45.54485","174.38000"
"7.26534","45.52063","174.40000"
"7.26625","45.51218","174.42000"
"7.26711","45.52187","174.44000"
"7.26800","45.53554","174.46000"
"7.26877","45.54817","174.48000"
"7.26941","45.54934","174.50000"
"7.27019","45.54109","174.52000"
"7.27125","45.54331","174.54000"
"7.27234","45.56676","174.56000"
"7.27340","45.59757","174.58000"
"7.27417","45.61834","174.60000"
"7.27469","45.61166","174.62000"
"7.27539","45.58524","174.64000"
"7.27631","45.57072","174.66000"
"7.27718","45.57754","174.68000"
"7.27804","45.58982","174.70000"
"7.27885","45.60026","174.72000"
"7.27948","45.60239","174.74000"
"7.28021","45.59387","174.76000"
"7.28122","45.59218","174.78000"
"7.28233","45.61189","174.80000"
"7.28340","45.64275","174.82000"
"7.28424","45.66609","174.84000"
"7.28475","45.66471","174.86000"
"7.28535","45.63888","174.88000"
"7.28619","45.61725","174.90000"
"7.28712","45.61960","174.92000"
"7.28800","45.63548","174.94000"
"7.28889","45.65191","174.96000"
"7.28956","45.66121","174.98000"
"7.29025","45.65593","175.00000"
"7.29120","45.65070","175.02000"
"7.29231","45.66483","175.04000"
"7.29339","45.69333","175.06000"
"7.29430","45.71868","175.08000"
"7.29488","45.72360","175.10000"
"7.29543","45.70234","175.12000"
"7.29624","45.67793","175.14000"
"7.29714","45.67426","175.16000"
"7.29799","45.68538","175.18000"
"7.29888","45.69850","175.20000"
"7.29959","45.70937","175.22000"
"7.30024","45.70760","175.24000"
"7.30113","45.70134","175.26000"
"7.30223","45.71108","175.28000"
"7.30329","45.73832","175.30000"
"7.30426","45.76537","175.32000"
"7.30491","45.77675","175.34000"
"7.30541","45.76130","175.36000"
"7.30615","45.73432","175.38000"
"7.30709","45.72489","175.40000"
"7.30798","45.73741","175.42000"
"7.30888","45.75454","175.44000"
"7.30964","45.76825","175.46000"
"7.31028","45.76880","175.48000"
"7.31109","45.76038","175.50000"
"7.31214","45.76343","175.52000"
"7.31320","45.78614","175.54000"
"7.31418","45.81282","175.56000"
"7.31493","45.82777","175.58000"
"7.31545","45.81985","175.60000"
"7.31613","45.79539","175.62000"
"7.31706","45.78225","175.64000"
"7.31796","45.79180","175.66000"
"7.31886","45.80820","175.68000"
"7.31969","45.82311","175.70000"
"7.32035","45.82702","175.72000"
"7.32112","45.81943","175.74000"
"7.32214","45.81897","175.76000"
"7.32319","45.83778","175.78000"
"7.32417","45.86207","175.80000"
"7.32499","45.87822","175.82000"
"7.32554","45.87547","175.84000"
"7.32618","45.85309","175.86000"
"7.32708","45.83666","175.88000"
"7.32798","45.84262","175.90000"
"7.32886","45.85746","175.92000"
"7.32973","45.87154","175.94000"
"7.33036","45.87790","175.96000"
"7.33104","45.86991","175.98000"
"7.33197","45.86302","176.00000"
"7.33307","45.87631","176.02000"
"7.33414","45.90568","176.04000"
"7.33506","45.93204","176.06000"
"7.33567","45.93932","176.08000"
"7.33627","45.92173","176.10000"
"7.33711","45.90141","176.12000"
"7.33802","45.90025","176.14000"
"7.33887","45.91122","176.16000"
"7.33977","45.92346","176.18000"
"7.34044","45.93185","176.20000"
"7.34109","45.92648","176.22000"
"7.34199","45.91847","176.24000"
"7.34308","45.92904","176.26000"
"7.34413","45.95651","176.28000"
"7.34507","45.98262","176.30000"
"7.34570","45.99197","176.32000"
"7.34625","45.97589","176.34000"
"7.34704","45.95236","176.36000"
"7.34798","45.94804","176.38000"
"7.34884","45.96080","176.40000"
"7.34972","45.97509","176.42000"
"7.35043","45.98526","176.44000"
"7.35104","45.98162","176.46000"
"7.35187","45.97130","176.48000"
"7.35297","45.97714","176.50000"
"7.35404","46.00409","176.52000"
"7.35503","46.03289","176.54000"
"7.35574","46.04810","176.56000"
"7.35626","46.03782","176.58000"
"7.35697","46.01339","176.60000"
"7.35790","46.00302","176.62000"
"7.35878","46.01341","176.64000"
"7.35967","46.02836","176.66000"
"7.36048","46.04146","176.68000"
"7.36111","46.04450","176.70000"
"7.36187","46.03603","176.72000"
"7.36291","46.03523","176.74000"
"7.36404","46.05648","176.76000"
"7.36510","46.08757","176.78000"
"7.36589","46.10899","176.80000"
"7.36639","46.10288","176.82000"
"7.36704","46.07545","176.84000"
"7.36792","46.05711","176.86000"
"7.36878","46.06092","176.88000"
"7.36967","46.07364","176.90000"
"7.37052","46.08736","176.92000"
"7.37117","46.09380","176.94000"
"7.37189","46.08747","176.96000"
"7.37291","46.08555","176.98000"
"7.37401","46.10457","177.00000"
"7.37504","46.13316","177.02000"
"7.37586","46.15414","177.04000"
"7.37638","46.15266","177.06000"
"7.37698","46.12827","177.08000"
"7.37786","46.10804","177.10000"
"7.37880","46.11261","177.12000"
"7.37970","46.12951","177.14000"
"7.38058","46.14626","177.16000"
"7.38125","46.15479","177.18000"
"7.38195","46.14893","177.20000"
"7.38291","46.14371","177.22000"
"7.38402","46.15832","177.24000"
"7.38504","46.18597","177.26000"
"7.38590","46.20729","177.28000"
"7.38649","46.20945","177.30000"
"7.38705","46.18889","177.32000"
"7.38788","46.16716","177.34000"
"7.38883","46.16727","177.36000"
"7.38970","46.18250","177.38000"
"7.39058","46.19757","177.40000"
"7.39125","46.20661","177.42000"
"7.39187","46.20057","177.44000"
"7.39274","46.19060","177.46000"
"7.39386","46.19909","177.48000"
"7.39492","46.22787","177.50000"
"7.39585","46.25584","177.52000"
"7.39650","46.26689","177.54000"
"7.39702","46.25172","177.56000"
"7.39778","46.22639","177.58000"
"7.39876","46.22023","177.60000"
"7.39967","46.23644","177.62000"
"7.40059","46.25574","177.64000"
"7.40134","46.26936","177.66000"
"7.40194","46.26747","177.68000"
"7.40271","46.25502","177.70000"
"7.40375","46.25403","177.72000"
"7.40485","46.27645","177.74000"
"7.40587","46.30711","177.76000"
"7.40666","46.32714","177.78000"
"7.40719","46.32162","177.80000"
"7.40787","46.29676","177.82000"
"7.40879","46.28171","177.84000"
"7.40967","46.28845","177.86000"
"7.41057","46.30238","177.88000"
"7.41140","46.31649","177.90000"
"7.41199","46.31997","177.92000"
"7.41269","46.30871","177.94000"
"7.41367","46.30302","177.96000"
"7.41478","46.32055","177.98000"
"7.41583","46.35141","178.00000"
"7.41670","46.37600","178.02000"
"7.41725","46.37829","178.04000"
"7.41790","46.35695","178.06000"
"7.41880","46.33942","178.08000"
"7.41971","46.34348","178.10000"
"7.42057","46.35725","178.12000"
"7.42142","46.36993","178.14000"
"7.42204","46.37454","178.16000"
"7.42269","46.36480","178.18000"
"7.42362","46.35654","178.20000"
"7.42475","46.37034","178.22000"
"7.42585","46.40213","178.24000"
"7.42679","46.43148","178.26000"
"7.42737","46.43964","178.28000"
"7.42793","46.41944","178.30000"
"7.42876","46.39523","178.32000"
"7.42964","46.39222","178.34000"
"7.43046","46.40284","178.36000"
"7.43135","46.41409","178.38000"
"7.43208","46.42396","178.40000"
"7.43273","46.42350","178.42000"
