Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"13.20766","24.45488","264.18000"
"13.20846","24.45112","264.20000"
"13.20946","24.44422","264.22000"
"13.21049","24.44159","264.24000"
"13.21156","24.44290","264.26000"
"13.21244","24.44521","264.28000"
"13.21332","24.44368","264.30000"
"13.21445","24.44120","264.32000"
"13.21567","24.44408","264.34000"
"13.21684","24.45157","264.36000"
"13.21770","24.45795","264.38000"
"13.21848","24.45605","264.40000"
"13.21946","24.44979","264.42000"
"13.22050","24.44719","264.44000"
"13.22156","24.44835","264.46000"
"13.22245","24.45052","264.48000"
"13.22325","24.44873","264.50000"
"13.22430","24.44442","264.52000"
"13.22556","24.44528","264.54000"
"13.22681","24.45321","264.56000"
"13.22776","24.46265","264.58000"
"13.22852","24.46407","264.60000"
"13.22946","24.45853","264.62000"
"13.23048","24.45505","264.64000"
"13.23156","24.45539","264.66000"
"13.23253","24.45831","264.68000"
"13.23335","24.45874","264.70000"
"13.23434","24.45472","264.72000"
"13.23557","24.45419","264.74000"
"13.23683","24.46056","264.76000"
"13.23783","24.46929","264.78000"
"13.23855","24.47197","264.80000"
"13.23942","24.46610","264.82000"
"13.24044","24.46033","264.84000"
"13.24151","24.45946","264.86000"
"13.24256","24.46200","264.88000"
"13.24339","24.46364","264.90000"
"13.24432","24.46073","264.92000"
"13.24552","24.45895","264.94000"
"13.24677","24.46366","264.96000"
"13.24787","24.47193","264.98000"
"13.24862","24.47620","265.00000"
"13.24945","24.47155","265.02000"
"13.25046","24.46539","265.04000"
"13.25151","24.46368","265.06000"
"13.25257","24.46555","265.08000"
"13.25343","24.46754","265.10000"
"13.25435","24.46544","265.12000"
"13.25552","24.46353","265.14000"
"13.25678","24.46753","265.16000"
"13.25791","24.47585","265.18000"
"13.25868","24.48095","265.20000"
"13.25945","24.47699","265.22000"
"13.26043","24.46996","265.24000"
"13.26143","24.46663","265.26000"
"13.26249","24.46698","265.28000"
"13.26339","24.46850","265.30000"
"13.26426","24.46714","265.32000"
"13.26540","24.46468","265.34000"
"13.26664","24.46773","265.36000"
"13.26783","24.47569","265.38000"
"13.26870","24.48251","265.40000"
"13.26944","24.48108","265.42000"
"13.27040","24.47414","265.44000"
"13.27144","24.47078","265.46000"
"13.27250","24.47142","265.48000"
"13.27346","24.47385","265.50000"
"13.27430","24.47391","265.52000"
"13.27537","24.47137","265.54000"
"13.27661","24.47297","265.56000"
"13.27783","24.48024","265.58000"
"13.27877","24.48803","265.60000"
"13.27950","24.48831","265.62000"
"13.28042","24.48190","265.64000"
"13.28146","24.47776","265.66000"
"13.28253","24.47782","265.68000"
"13.28354","24.48072","265.70000"
"13.28437","24.48172","265.72000"
"13.28536","24.47877","265.74000"
"13.28659","24.47839","265.76000"
"13.28782","24.48423","265.78000"
"13.28887","24.49263","265.80000"
"13.28960","24.49511","265.82000"
"13.29045","24.48950","265.84000"
"13.29148","24.48365","265.86000"
"13.29253","24.48248","265.88000"
"13.29356","24.48454","265.90000"
"13.29441","24.48618","265.92000"
"13.29534","24.48328","265.94000"
"13.29653","24.48138","265.96000"
"13.29778","24.48576","265.98000"
"13.29891","24.49395","266.00000"
"13.29971","24.49913","266.02000"
"13.30051","24.49571","266.04000"
"13.30149","24.48933","266.06000"
"13.30247","24.48638","266.08000"
"13.30351","24.48634","266.10000"
"13.30438","24.48717","266.12000"
"13.30525","24.48494","266.14000"
"13.30638","24.48189","266.16000"
"13.30764","24.48465","266.18000"
"13.30884","24.49313","266.20000"
"13.30970","24.50053","266.22000"
"13.31047","24.49958","266.24000"
"13.31142","24.49360","266.26000"
"13.31244","24.49028","266.28000"
"13.31351","24.49087","266.30000"
"13.31446","24.49321","266.32000"
"13.31532","24.49296","266.34000"
"13.31641","24.49064","266.36000"
"13.31766","24.49287","266.38000"
"13.31889","24.50116","266.40000"
"13.31978","24.50945","266.42000"
"13.32049","24.50877","266.44000"
"13.32138","24.50120","266.46000"
"13.32241","24.49604","266.48000"
"13.32348","24.49585","266.50000"
"13.32447","24.49853","266.52000"
"13.32531","24.49911","266.54000"
"13.32632","24.49630","266.56000"
"13.32754","24.49630","266.58000"
"13.32881","24.50256","266.60000"
"13.32981","24.51126","266.62000"
"13.33053","24.51365","266.64000"
"13.33140","24.50780","266.66000"
"13.33245","24.50275","266.68000"
"13.33354","24.50261","266.70000"
"13.33458","24.50577","266.72000"
"13.33541","24.50750","266.74000"
"13.33636","24.50492","266.76000"
"13.33755","24.50376","266.78000"
"13.33881","24.50872","266.80000"
"13.33988","24.51727","266.82000"
"13.34061","24.52091","266.84000"
"13.34143","24.51576","266.86000"
"13.34244","24.50944","266.88000"
"13.34350","24.50750","266.90000"
"13.34457","24.50952","266.92000"
"13.34544","24.51209","266.94000"
"13.34636","24.51081","266.96000"
"13.34752","24.50944","266.98000"
"13.34874","24.51343","267.00000"
"13.34988","24.52111","267.02000"
"13.35067","24.52605","267.04000"
"13.35146","24.52239","267.06000"
"13.35245","24.51609","267.08000"
"13.35349","24.51376","267.10000"
"13.35455","24.51506","267.12000"
"13.35542","24.51707","267.14000"
"13.35628","24.51527","267.16000"
"13.35740","24.51251","267.18000"
"13.35865","24.51502","267.20000"
"13.35985","24.52300","267.22000"
"13.36071","24.53044","267.24000"
"13.36147","24.52939","267.26000"
"13.36244","24.52313","267.28000"
"13.36348","24.52021","267.30000"
"13.36454","24.52134","267.32000"
"13.36546","24.52380","267.34000"
"13.36629","24.52270","267.36000"
"13.36734","24.51908","267.38000"
"13.36858","24.52001","267.40000"
"13.36980","24.52674","267.42000"
"13.37075","24.53491","267.44000"
"13.37152","24.53612","267.46000"
"13.37247","24.53091","267.48000"
"13.37348","24.52731","267.50000"
"13.37455","24.52745","267.52000"
"13.37552","24.53003","267.54000"
"13.37633","24.52996","267.56000"
"13.37734","24.52626","267.58000"
"13.37858","24.52625","267.60000"
"13.37984","24.53283","267.62000"
"13.38082","24.54171","267.64000"
"13.38154","24.54330","267.66000"
"13.38241","24.53684","267.68000"
"13.38343","24.53129","267.70000"
"13.38450","24.53040","267.72000"
"13.38553","24.53254","267.74000"
"13.38636","24.53401","267.76000"
"13.38732","24.53144","267.78000"
"13.38853","24.53037","267.80000"
"13.38978","24.53543","267.82000"
"13.39085","24.54397","267.84000"
"13.39159","24.54782","267.86000"
"13.39243","24.54308","267.88000"
"13.39345","24.53764","267.90000"
"13.39450","24.53661","267.92000"
"13.39554","24.53831","267.94000"
"13.39639","24.53982","267.96000"
"13.39730","24.53726","267.98000"
"13.39847","24.53546","268.00000"
"13.39971","24.53980","268.02000"
"13.40084","24.54816","268.04000"
"13.40161","24.55333","268.06000"
"13.40241","24.54993","268.08000"
"13.40342","24.54371","268.10000"
"13.40447","24.54191","268.12000"
"13.40555","24.54403","268.14000"
"13.40643","24.54680","268.16000"
"13.40730","24.54522","268.18000"
"13.40842","24.54259","268.20000"
"13.40967","24.54568","268.22000"
"13.41087","24.55415","268.24000"
"13.41170","24.56142","268.26000"
"13.41246","24.55954","268.28000"
"13.41343","24.55289","268.30000"
"13.41447","24.54973","268.32000"
"13.41555","24.55074","268.34000"
"13.41647","24.55344","268.36000"
"13.41735","24.55340","268.38000"
"13.41846","24.55127","268.40000"
"13.41967","24.55370","268.42000"
"13.42084","24.56095","268.44000"
"13.42170","24.56694","268.46000"
"13.42245","24.56493","268.48000"
"13.42343","24.55842","268.50000"
"13.42450","24.55571","268.52000"
"13.42559","24.55724","268.54000"
"13.42653","24.56038","268.56000"
"13.42737","24.56021","268.58000"
"13.42843","24.55710","268.60000"
"13.42964","24.55794","268.62000"
"13.43083","24.56404","268.64000"
"13.43178","24.57086","268.66000"
"13.43252","24.57099","268.68000"
"13.43344","24.56470","268.70000"
"13.43448","24.56044","268.72000"
"13.43555","24.56060","268.74000"
"13.43653","24.56327","268.76000"
"13.43733","24.56338","268.78000"
"13.43830","24.55945","268.80000"
"13.43952","24.55835","268.82000"
"13.44077","24.56410","268.84000"
"13.44181","24.57282","268.86000"
"13.44256","24.57606","268.88000"
"13.44343","24.57124","268.90000"
"13.44446","24.56611","268.92000"
"13.44550","24.56520","268.94000"
"13.44654","24.56754","268.96000"
"13.44736","24.56926","268.98000"
"13.44826","24.56596","269.00000"
"13.44944","24.56352","269.02000"
"13.45071","24.56779","269.04000"
"13.45186","24.57713","269.06000"
"13.45265","24.58331","269.08000"
"13.45346","24.58004","269.10000"
"13.45446","24.57435","269.12000"
"13.45549","24.57215","269.14000"
"13.45657","24.57338","269.16000"
"13.45745","24.57584","269.18000"
"13.45833","24.57466","269.20000"
"13.45945","24.57207","269.22000"
"13.46066","24.57437","269.24000"
"13.46181","24.58152","269.26000"
"13.46266","24.58749","269.28000"
"13.46346","24.58525","269.30000"
"13.46445","24.57933","269.32000"
"13.46548","24.57722","269.34000"
"13.46655","24.57842","269.36000"
"13.46747","24.58076","269.38000"
"13.46832","24.57941","269.40000"
"13.46943","24.57624","269.42000"
"13.47067","24.57848","269.44000"
"13.47188","24.58672","269.46000"
"13.47276","24.59434","269.48000"
"13.47349","24.59317","269.50000"
"13.47445","24.58591","269.52000"
"13.47547","24.58155","269.54000"
"13.47654","24.58157","269.56000"
"13.47750","24.58403","269.58000"
"13.47834","24.58373","269.60000"
"13.47940","24.58024","269.62000"
"13.48062","24.58127","269.64000"
"13.48183","24.58814","269.66000"
"13.48279","24.59598","269.68000"
"13.48352","24.59677","269.70000"
"13.48442","24.59005","269.72000"
"13.48545","24.58500","269.74000"
"13.48651","24.58464","269.76000"
"13.48751","24.58686","269.78000"
"13.48835","24.58774","269.80000"
"13.48932","24.58462","269.82000"
"13.49053","24.58428","269.84000"
"13.49175","24.58991","269.86000"
"13.49281","24.59807","269.88000"
"13.49356","24.60119","269.90000"
"13.49441","24.59635","269.92000"
"13.49544","24.59098","269.94000"
"13.49649","24.58977","269.96000"
"13.49756","24.59231","269.98000"
"13.49841","24.59470","270.00000"
"13.49931","24.59238","270.02000"
"13.50046","24.59001","270.04000"
"13.50169","24.59392","270.06000"
"13.50285","24.60160","270.08000"
"13.50367","24.60728","270.10000"
"13.50447","24.60492","270.12000"
"13.50546","24.59915","270.14000"
"13.50650","24.59677","270.16000"
"13.50757","24.59811","270.18000"
"13.50846","24.60086","270.20000"
"13.50933","24.59933","270.22000"
"13.51045","24.59648","270.24000"
"13.51169","24.59915","270.26000"
"13.51288","24.60674","270.28000"
"13.51376","24.61337","270.30000"
"13.51453","24.61194","270.32000"
"13.51548","24.60584","270.34000"
"13.51647","24.60211","270.36000"
"13.51752","24.60132","270.38000"
"13.51845","24.60266","270.40000"
"13.51928","24.60144","270.42000"
"13.52034","24.59809","270.44000"
"13.52161","24.59926","270.46000"
"13.52286","24.60682","270.48000"
"13.52383","24.61547","270.50000"
"13.52457","24.61652","270.52000"
"13.52547","24.61047","270.54000"
"13.52646","24.60545","270.56000"
"13.52750","24.60444","270.58000"
"13.52850","24.60619","270.60000"
"13.52933","24.60651","270.62000"
"13.53033","24.60356","270.64000"
"13.53155","24.60336","270.66000"
"13.53282","24.60927","270.68000"
"13.53384","24.61794","270.70000"
"13.53456","24.62063","270.72000"
"13.53539","24.61454","270.74000"
"13.53643","24.60819","270.76000"
"13.53749","24.60727","270.78000"
"13.53852","24.60957","270.80000"
"13.53935","24.61075","270.82000"
"13.54025","24.60787","270.84000"
"13.54144","24.60532","270.86000"
"13.54273","24.60986","270.88000"
"13.54387","24.61937","270.90000"
"13.54462","24.62539","270.92000"
"13.54542","24.62166","270.94000"
"13.54644","24.61520","270.96000"
"13.54749","24.61310","270.98000"
"13.54856","24.61494","271.00000"
"13.54943","24.61772","271.02000"
"13.55032","24.61609","271.04000"
"13.55147","24.61376","271.06000"
"13.55273","24.61755","271.08000"
"13.55392","24.62667","271.10000"
"13.55473","24.63344","271.12000"
"13.55548","24.63035","271.14000"
"13.55645","24.62310","271.16000"
"13.55747","24.61957","271.18000"
"13.55854","24.62003","271.20000"
"13.55945","24.62235","271.22000"
"13.56031","24.62158","271.24000"
"13.56141","24.61885","271.26000"
"13.56264","24.62086","271.28000"
"13.56386","24.62841","271.30000"
"13.56475","24.63584","271.32000"
"13.56551","24.63544","271.34000"
"13.56645","24.62906","271.36000"
"13.56750","24.62518","271.38000"
"13.56858","24.62590","271.40000"
"13.56951","24.62879","271.42000"
"13.57032","24.62807","271.44000"
"13.57136","24.62425","271.46000"
"13.57259","24.62458","271.48000"
"13.57382","24.63122","271.50000"
"13.57477","24.63937","271.52000"
"13.57551","24.64041","271.54000"
"13.57643","24.63441","271.56000"
"13.57745","24.63007","271.58000"
"13.57850","24.62993","271.60000"
"13.57947","24.63230","271.62000"
"13.58028","24.63257","271.64000"
"13.58127","24.62913","271.66000"
"13.58251","24.62865","271.68000"
"13.58378","24.63514","271.70000"
"13.58483","24.64462","271.72000"
"13.58558","24.64848","271.74000"
"13.58647","24.64382","271.76000"
"13.58748","24.63926","271.78000"
"13.58852","24.63851","271.80000"
"13.58955","24.64062","271.82000"
"13.59037","24.64189","271.84000"
"13.59129","24.63923","271.86000"
"13.59247","24.63744","271.88000"
"13.59375","24.64213","271.90000"
"13.59487","24.65107","271.92000"
"13.59563","24.65649","271.94000"
"13.59645","24.65242","271.96000"
"13.59745","24.64631","271.98000"
"13.59846","24.64429","272.00000"
"13.59953","24.64571","272.02000"
"13.60041","24.64786","272.04000"
"13.60130","24.64584","272.06000"
"13.60246","24.64372","272.08000"
"13.60372","24.64802","272.10000"
"13.60488","24.65699","272.12000"
"13.60568","24.66328","272.14000"
"13.60647","24.66057","272.16000"
"13.60747","24.65441","272.18000"
"13.60849","24.65198","272.20000"
"13.60957","24.65330","272.22000"
"13.61046","24.65542","272.24000"
"13.61133","24.65379","272.26000"
"13.61244","24.65076","272.28000"
"13.61367","24.65316","272.30000"
"13.61487","24.66130","272.32000"
"13.61572","24.66831","272.34000"
"13.61646","24.66665","272.36000"
"13.61740","24.65993","272.38000"
"13.61842","24.65607","272.40000"
"13.61949","24.65597","272.42000"
"13.62045","24.65849","272.44000"
"13.62132","24.65885","272.46000"
"13.62239","24.65676","272.48000"
"13.62364","24.65907","272.50000"
"13.62487","24.66693","272.52000"
"13.62578","24.67525","272.54000"
"13.62650","24.67522","272.56000"
"13.62741","24.66825","272.58000"
"13.62842","24.66339","272.60000"
"13.62949","24.66299","272.62000"
"13.63048","24.66559","272.64000"
"13.63132","24.66645","272.66000"
"13.63235","24.66406","272.68000"
"13.63357","24.66465","272.70000"
"13.63479","24.67091","272.72000"
"13.63578","24.67923","272.74000"
"13.63651","24.68103","272.76000"
"13.63740","24.67472","272.78000"
"13.63844","24.66965","272.80000"
"13.63951","24.66966","272.82000"
"13.64054","24.67290","272.84000"
"13.64138","24.67465","272.86000"
"13.64236","24.67190","272.88000"
"13.64356","24.67128","272.90000"
"13.64479","24.67679","272.92000"
"13.64584","24.68444","272.94000"
"13.64659","24.68708","272.96000"
"13.64745","24.68202","272.98000"
"13.64848","24.67654","273.00000"
"13.64952","24.67564","273.02000"
"13.65057","24.67763","273.04000"
"13.65140","24.67923","273.06000"
"13.65231","24.67662","273.08000"
"13.65350","24.67427","273.10000"
"13.65478","24.67867","273.12000"
"13.65593","24.68787","273.14000"
"13.65669","24.69323","273.16000"
"13.65746","24.68903","273.18000"
"13.65845","24.68188","273.20000"
"13.65947","24.67901","273.22000"
"13.66055","24.67986","273.24000"
"13.66145","24.68260","273.26000"
"13.66231","24.68132","273.28000"
"13.66343","24.67860","273.30000"
"13.66469","24.68114","273.32000"
"13.66588","24.68906","273.34000"
"13.66672","24.69600","273.36000"
"13.66747","24.69393","273.38000"
"13.66842","24.68698","273.40000"
"13.66944","24.68341","273.42000"
"13.67052","24.68380","273.44000"
"13.67147","24.68650","273.46000"
"13.67230","24.68626","273.48000"
"13.67337","24.68320","273.50000"
"13.67460","24.68455","273.52000"
"13.67581","24.69174","273.54000"
"13.67675","24.69954","273.56000"
"13.67750","24.69998","273.58000"
"13.67843","24.69401","273.60000"
"13.67946","24.69025","273.62000"
"13.68053","24.69047","273.64000"
"13.68151","24.69282","273.66000"
"13.68235","24.69328","273.68000"
"13.68336","24.69010","273.70000"
"13.68458","24.69012","273.72000"
"13.68580","24.69641","273.74000"
"13.68679","24.70437","273.76000"
"13.68751","24.70568","273.78000"
"13.68836","24.69929","273.80000"
"13.68940","24.69363","273.82000"
"13.69048","24.69302","273.84000"
"13.69153","24.69585","273.86000"
"13.69240","24.69777","273.88000"
"13.69338","24.69590","273.90000"
"13.69459","24.69574","273.92000"
"13.69582","24.70137","273.94000"
"13.69686","24.70944","273.96000"
"13.69758","24.71195","273.98000"
"13.69839","24.70570","274.00000"
"13.69943","24.69896","274.02000"
"13.70051","24.69777","274.04000"
"13.70159","24.70054","274.06000"
"13.70244","24.70298","274.08000"
"13.70334","24.70038","274.10000"
"13.70449","24.69788","274.12000"
"13.70571","24.70149","274.14000"
"13.70683","24.70874","274.16000"
"13.70763","24.71367","274.18000"
"13.70841","24.71020","274.20000"
"13.70942","24.70398","274.22000"
"13.71048","24.70202","274.24000"
"13.71157","24.70403","274.26000"
"13.71248","24.70724","274.28000"
"13.71333","24.70630","274.30000"
"13.71442","24.70342","274.32000"
"13.71564","24.70533","274.34000"
"13.71684","24.71275","274.36000"
"13.71775","24.72018","274.38000"
"13.71850","24.71984","274.40000"
"13.71944","24.71345","274.42000"
"13.72046","24.70940","274.44000"
"13.72153","24.70987","274.46000"
"13.72248","24.71263","274.48000"
"13.72330","24.71216","274.50000"
"13.72433","24.70802","274.52000"
"13.72556","24.70810","274.54000"
"13.72681","24.71501","274.56000"
"13.72782","24.72385","274.58000"
"13.72859","24.72644","274.60000"
"13.72950","24.72147","274.62000"
"13.73049","24.71715","274.64000"
"13.73152","24.71610","274.66000"
"13.73252","24.71769","274.68000"
"13.73335","24.71796","274.70000"
"13.73434","24.71433","274.72000"
"13.73557","24.71386","274.74000"
"13.73682","24.72016","274.76000"
"13.73786","24.72899","274.78000"
"13.73858","24.73190","274.80000"
"13.73941","24.72588","274.82000"
"13.74043","24.71961","274.84000"
"13.74147","24.71815","274.86000"
"13.74252","24.71998","274.88000"
"13.74337","24.72179","274.90000"
"13.74429","24.71943","274.92000"
"13.74548","24.71742","274.94000"
"13.74676","24.72189","274.96000"
"13.74790","24.73120","274.98000"
"13.74866","24.73698","275.00000"
"13.74943","24.73294","275.02000"
"13.75043","24.72593","275.04000"
"13.75147","24.72340","275.06000"
"13.75254","24.72479","275.08000"
"13.75342","24.72687","275.10000"
"13.75428","24.72514","275.12000"
"13.75541","24.72248","275.14000"
"13.75669","24.72566","275.16000"
"13.75790","24.73484","275.18000"
"13.75871","24.74245","275.20000"
"13.75945","24.74035","275.22000"
"13.76041","24.73278","275.24000"
"13.76146","24.72930","275.26000"
"13.76254","24.73037","275.28000"
"13.76347","24.73340","275.30000"
"13.76430","24.73275","275.32000"
"13.76537","24.72959","275.34000"
"13.76661","24.73114","275.36000"
"13.76784","24.73893","275.38000"
"13.76876","24.74738","275.40000"
"13.76950","24.74756","275.42000"
"13.77041","24.74078","275.44000"
"13.77144","24.73629","275.46000"
"13.77251","24.73643","275.48000"
"13.77350","24.73937","275.50000"
"13.77435","24.74006","275.52000"
"13.77537","24.73757","275.54000"
"13.77657","24.73802","275.56000"
"13.77779","24.74412","275.58000"
"13.77881","24.75206","275.60000"
"13.77958","24.75438","275.62000"
"13.78048","24.74960","275.64000"
"13.78153","24.74530","275.66000"
"13.78259","24.74551","275.68000"
"13.78357","24.74783","275.70000"
"13.78438","24.74792","275.72000"
"13.78533","24.74412","275.74000"
"13.78653","24.74257","275.76000"
"13.78779","24.74794","275.78000"
"13.78887","24.75669","275.80000"
"13.78962","24.76041","275.82000"
"13.79047","24.75571","275.84000"
"13.79147","24.74982","275.86000"
"13.79250","24.74799","275.88000"
"13.79352","24.74949","275.90000"
"13.79436","24.75054","275.92000"
"13.79527","24.74754","275.94000"
"13.79645","24.74542","275.96000"
"13.79771","24.75002","275.98000"
"13.79887","24.75911","276.00000"
"13.79966","24.76532","276.02000"
"13.80047","24.76218","276.04000"
"13.80147","24.75640","276.06000"
"13.80249","24.75434","276.08000"
"13.80354","24.75549","276.10000"
"13.80441","24.75751","276.12000"
"13.80526","24.75521","276.14000"
"13.80638","24.75176","276.16000"
"13.80764","24.75435","276.18000"
"13.80885","24.76288","276.20000"
"13.80970","24.77065","276.22000"
"13.81046","24.76947","276.24000"
"13.81143","24.76315","276.26000"
"13.81246","24.76003","276.28000"
"13.81355","24.76105","276.30000"
"13.81450","24.76427","276.32000"
"13.81533","24.76385","276.34000"
"13.81640","24.76081","276.36000"
"13.81761","24.76236","276.38000"
"13.81883","24.76939","276.40000"
"13.81975","24.77707","276.42000"
"13.82051","24.77696","276.44000"
"13.82145","24.77106","276.46000"
"13.82247","24.76762","276.48000"
"13.82354","24.76785","276.50000"
"13.82450","24.77004","276.52000"
"13.82533","24.76986","276.54000"
"13.82636","24.76669","276.56000"
"13.82757","24.76717","276.58000"
"13.82880","24.77356","276.60000"
"13.82978","24.78166","276.62000"
"13.83053","24.78336","276.64000"
"13.83143","24.77779","276.66000"
"13.83247","24.77331","276.68000"
"13.83353","24.77315","276.70000"
"13.83455","24.77586","276.72000"
"13.83537","24.77700","276.74000"
"13.83635","24.77390","276.76000"
"13.83756","24.77303","276.78000"
"13.83883","24.77916","276.80000"
"13.83986","24.78851","276.82000"
"13.84059","24.79152","276.84000"
"13.84143","24.78581","276.86000"
"13.84244","24.77973","276.88000"
"13.84349","24.77824","276.90000"
"13.84453","24.78041","276.92000"
"13.84537","24.78207","276.94000"
"13.84631","24.77970","276.96000"
"13.84749","24.77874","276.98000"
"13.84873","24.78371","277.00000"
"13.84983","24.79232","277.02000"
"13.85059","24.79668","277.04000"
"13.85140","24.79225","277.06000"
"13.85243","24.78609","277.08000"
"13.85349","24.78491","277.10000"
"13.85455","24.78764","277.12000"
"13.85539","24.79004","277.14000"
"13.85628","24.78766","277.16000"
"13.85743","24.78522","277.18000"
"13.85869","24.78908","277.20000"
"13.85987","24.79779","277.22000"
"13.86069","24.80464","277.24000"
"13.86149","24.80278","277.26000"
"13.86247","24.79670","277.28000"
"13.86348","24.79388","277.30000"
"13.86455","24.79458","277.32000"
"13.86543","24.79649","277.34000"
"13.86628","24.79474","277.36000"
"13.86740","24.79192","277.38000"
"13.86866","24.79471","277.40000"
"13.86989","24.80314","277.42000"
"13.87077","24.81107","277.44000"
"13.87152","24.81039","277.46000"
"13.87248","24.80391","277.48000"
"13.87349","24.80031","277.50000"
"13.87456","24.80055","277.52000"
"13.87551","24.80288","277.54000"
"13.87634","24.80237","277.56000"
"13.87739","24.79879","277.58000"
"13.87862","24.79918","277.60000"
"13.87985","24.80591","277.62000"
"13.88079","24.81414","277.64000"
"13.88151","24.81453","277.66000"
"13.88241","24.80782","277.68000"
"13.88343","24.80289","277.70000"
"13.88450","24.80247","277.72000"
"13.88552","24.80526","277.74000"
"13.88634","24.80643","277.76000"
"13.88732","24.80360","277.78000"
"13.88853","24.80318","277.80000"
"13.88977","24.80911","277.82000"
"13.89082","24.81804","277.84000"
"13.89158","24.82139","277.86000"
"13.89245","24.81661","277.88000"
"13.89347","24.81196","277.90000"
"13.89450","24.81112","277.92000"
"13.89551","24.81292","277.94000"
"13.89632","24.81335","277.96000"
"13.89725","24.80974","277.98000"
"13.89846","24.80780","278.00000"
"13.89972","24.81299","278.02000"
"13.90085","24.82249","278.04000"
"13.90161","24.82783","278.06000"
"13.90240","24.82373","278.08000"
"13.90342","24.81734","278.10000"
"13.90448","24.81569","278.12000"
"13.90555","24.81788","278.14000"
"13.90643","24.82050","278.16000"
"13.90734","24.81914","278.18000"
"13.90850","24.81715","278.20000"
"13.90973","24.82094","278.22000"
"13.91089","24.82906","278.24000"
"13.91170","24.83515","278.26000"
"13.91248","24.83229","278.28000"
"13.91347","24.82575","278.30000"
"13.91450","24.82280","278.32000"
"13.91556","24.82354","278.34000"
"13.91647","24.82541","278.36000"
"13.91733","24.82435","278.38000"
"13.91845","24.82195","278.40000"
"13.91968","24.82419","278.42000"
"13.92087","24.83131","278.44000"
"13.92176","24.83812","278.46000"
"13.92250","24.83662","278.48000"
"13.92344","24.82966","278.50000"
"13.92445","24.82531","278.52000"
"13.92551","24.82467","278.54000"
"13.92649","24.82676","278.56000"
"13.92732","24.82714","278.58000"
"13.92835","24.82425","278.60000"
"13.92958","24.82466","278.62000"
"13.93082","24.83099","278.64000"
"13.93183","24.83955","278.66000"
"13.93258","24.84192","278.68000"
"13.93345","24.83636","278.70000"
"13.93445","24.83117","278.72000"
"13.93548","24.82989","278.74000"
"13.93649","24.83149","278.76000"
"13.93734","24.83250","278.78000"
"13.93832","24.82999","278.80000"
"13.93954","24.82988","278.82000"
"13.94079","24.83631","278.84000"
"13.94186","24.84546","278.86000"
"13.94262","24.84947","278.88000"
"13.94346","24.84482","278.90000"
"13.94446","24.83889","278.92000"
"13.94547","24.83688","278.94000"
"13.94652","24.83788","278.96000"
"13.94736","24.83913","278.98000"
"13.94827","24.83640","279.00000"
"13.94947","24.83455","279.02000"
"13.95073","24.83927","279.04000"
"13.95188","24.84851","279.06000"
"13.95267","24.85462","279.08000"
"13.95345","24.85104","279.10000"
"13.95443","24.84416","279.12000"
"13.95546","24.84109","279.14000"
"13.95653","24.84211","279.16000"
"13.95744","24.84432","279.18000"
"13.95831","24.84292","279.20000"
"13.95941","24.84029","279.22000"
"13.96067","24.84298","279.24000"
"13.96189","24.85111","279.26000"
"13.96275","24.85883","279.28000"
"13.96348","24.85762","279.30000"
"13.96443","24.85051","279.32000"
"13.96546","24.84648","279.34000"
"13.96654","24.84669","279.36000"
"13.96750","24.84925","279.38000"
"13.96834","24.84901","279.40000"
"13.96938","24.84576","279.42000"
"13.97062","24.84694","279.44000"
"13.97187","24.85443","279.46000"
"13.97281","24.86319","279.48000"
"13.97350","24.86355","279.50000"
"13.97439","24.85602","279.52000"
"13.97542","24.85026","279.54000"
"13.97649","24.84990","279.56000"
"13.97751","24.85278","279.58000"
"13.97835","24.85453","279.60000"
"13.97933","24.85223","279.62000"
"13.98054","24.85222","279.64000"
"13.98179","24.85829","279.66000"
"13.98283","24.86709","279.68000"
"13.98357","24.87009","279.70000"
"13.98442","24.86453","279.72000"
"13.98543","24.85889","279.74000"
"13.98648","24.85763","279.76000"
"13.98751","24.85972","279.78000"
"13.98837","24.86141","279.80000"
"13.98932","24.85943","279.82000"
"13.99050","24.85883","279.84000"
"13.99173","24.86435","279.86000"
"13.99283","24.87315","279.88000"
"13.99362","24.87760","279.90000"
"13.99445","24.87345","279.92000"
"13.99548","24.86769","279.94000"
"13.99653","24.86685","279.96000"
"13.99757","24.86940","279.98000"
"13.99842","24.87125","280.00000"
"13.99931","24.86864","280.02000"
"14.00047","24.86619","280.04000"
"14.00173","24.87008","280.06000"
"14.00290","24.87898","280.08000"
"14.00370","24.88550","280.10000"
"14.00448","24.88264","280.12000"
"14.00547","24.87601","280.14000"
"14.00649","24.87335","280.16000"
"14.00755","24.87428","280.18000"
"14.00843","24.87662","280.20000"
"14.00929","24.87483","280.22000"
"14.01040","24.87101","280.24000"
"14.01165","24.87320","280.26000"
"14.01286","24.88145","280.28000"
"14.01372","24.88898","280.30000"
"14.01447","24.88800","280.32000"
"14.01544","24.88138","280.34000"
"14.01646","24.87783","280.36000"
"14.01755","24.87861","280.38000"
"14.01850","24.88166","280.40000"
"14.01931","24.88161","280.42000"
"14.02035","24.87806","280.44000"
"14.02158","24.87855","280.46000"
"14.02283","24.88548","280.48000"
"14.02379","24.89440","280.50000"
"14.02453","24.89589","280.52000"
"14.02545","24.89029","280.54000"
"14.02646","24.88606","280.56000"
"14.02751","24.88569","280.58000"
